"neo_id","date","hour","minute","relative_velocity_kph","miss_distance_km","orbiting_body",
"2363069","2020-09-20","16","41","59103.7613464716","69311924.44011264","Earth",
"2363116","2021-06-14","19","23","46682.3012957464","63501647.932701","Earth",
"2363305","2021-02-17","15","35","28782.7445285937","70444739.90441276","Earth",
"2363344","2021-09-05","07","22","49693.9336843054","60044033.51776504","Earth",
"2363505","2021-08-10","18","24","37539.9817253687","59220577.68218973","Earth",
"2363599","2020-04-11","18","00","88167.1295282044","7360945.899836228","Earth",
"2363617","2021-11-25","23","16","123063.9819665623","71015927.7747024","Earth",
"2364136","2021-02-24","09","38","60838.662568801","32866294.066256877","Earth",
"2365014","2021-08-24","08","14","114910.9810575782","65411353.84374237","Earth",
"2365424","2020-10-12","22","53","60349.8588978787","42787347.97379844","Earth",
"2366746","2021-05-28","11","50","52050.2810770458","14136037.369167807","Earth",
"2367390","2020-07-31","21","44","71687.9832308539","53366125.31272156","Earth",
"2367943","2020-02-29","11","42","41197.3089102932","45827178.44249352","Earth",
"2368565","2020-08-02","05","47","111733.328023897","64657641.38786893","Earth",
"2369452","2021-05-23","01","09","100304.9872463477","56597953.532439895","Earth",
"2369454","2021-08-20","23","21","118797.6349760162","63053983.05358994","Earth",
"2369986","2020-10-05","03","02","92554.1027969116","42169108.4767179","Earth",
"2373428","2020-03-18","03","44","63143.9601954872","31275480.594050545","Earth",
"2373579","2021-06-13","14","27","68059.2761244904","56828708.860266164","Earth",
"2374267","2021-05-22","05","16","82475.2785210566","17957487.16303356","Earth",
"2374855","2021-11-10","20","29","48796.7061361457","18062579.247834522","Earth",
"2376707","2020-07-22","19","48","75488.4092278786","51412311.15786089","Earth",
"2376788","2020-08-09","00","10","99512.7806701141","61407549.13819697","Earth",
"2376848","2020-10-15","11","15","41449.1834250396","41093565.34520453","Earth",
"2376879","2021-11-25","18","43","45339.9533587472","27210467.351522736","Earth",
"2378160","2020-08-15","04","11","37025.7425331268","42982729.44912366","Earth",
"2380128","2020-08-09","20","21","31323.3346006711","18152773.090199206","Earth",
"2380359","2021-02-15","03","31","25381.2697642087","74459012.52643418","Earth",
"2380636","2021-11-26","01","40","25934.8335791808","39119134.70396491","Earth",
"2380818","2021-12-28","17","56","46923.345800537","34483277.307213575","Earth",
"2380929","2020-10-27","14","01","61149.1399535268","17567011.320615236","Earth",
"2381906","2021-04-20","21","08","99345.967254851","35211569.62926322","Earth",
"2381989","2021-04-11","22","25","55189.706345694","45189148.104638346","Earth",
"2382503","2020-06-18","03","17","26935.131938777","25296545.263872005","Earth",
"2382625","2020-09-18","00","57","32318.5244375843","59907833.63300224","Earth",
"2386298","2020-02-13","00","21","34981.1464735115","69092099.21138176","Earth",
"2386504","2021-10-01","06","17","61586.4100991562","31780392.374310464","Earth",
"2386847","2021-06-10","09","47","59362.2241367908","36074806.156434245","Earth",
"2387505","2021-06-06","03","38","92627.581975695","32896360.320968412","Earth",
"2387717","2020-09-10","14","13","96101.4183045419","51427444.82246519","Earth",
"2387733","2020-05-05","15","03","69934.5039288877","70034407.81703104","Earth",
"2388468","2021-05-31","04","41","19904.7231071222","57603302.59074845","Earth",
"2388838","2020-06-01","03","36","27371.333605712","19155734.62634171","Earth",
"2388945","2020-05-10","14","17","31595.3580959024","2793300.000597951","Earth",
"2390725","2021-01-09","00","04","47744.3540313547","44753867.87967246","Earth",
"2391451","2021-06-01","22","50","14638.1559119273","64966421.84844004","Earth",
"2392476","2021-07-16","08","40","50527.1016781992","50083943.97585949","Earth",
"2394392","2020-03-13","05","43","79181.794840487","74445366.86696342","Earth",
"2394783","2020-04-27","05","46","88161.2166880156","44156326.31005129","Earth",
"2395143","2021-01-10","11","09","67393.6574619384","62094532.581529476","Earth",
"2395207","2020-04-21","20","40","79956.4088234632","17436913.742406752","Earth",
"2396593","2020-07-02","13","02","63305.5650570432","61864275.39965052","Earth",
"2396730","2020-03-03","12","50","68891.0193828659","71491772.94313769","Earth",
"2397471","2021-07-05","01","05","28416.0030975253","64289060.54010593","Earth",
"2399308","2021-08-19","13","48","49770.241174683","43554099.694176614","Earth",
"2399325","2021-04-26","09","19","130770.4822514795","74204106.11847511","Earth",
"2399611","2021-08-16","14","28","33646.6895202251","63391449.69860226","Earth",
"2401856","2021-05-21","11","12","63826.5190896194","33588088.27570776","Earth",
"2401885","2021-07-11","04","05","39192.8121275893","15849146.905621907","Earth",
"2401954","2020-10-08","06","55","55741.7978755668","43498757.33847052","Earth",
"2403039","2021-02-28","22","49","25918.484403663","37473240.89672179","Earth",
"2403775","2020-04-23","18","42","92082.7585689653","27067538.958481584","Earth",
"2405189","2020-06-22","12","17","23195.4386598864","64276508.56074316","Earth",
"2408752","2021-05-12","23","54","76069.590326681","28825463.977645192","Earth",
"2408792","2020-10-09","01","59","86851.5922718402","66437144.25420347","Earth",
"2408982","2021-10-05","17","44","97953.2385070079","51332728.7561687","Earth",
"2410195","2021-12-29","07","53","11249.5440224048","50346435.39974181","Earth",
"2410622","2020-08-27","05","48","7108.7297627944","44415344.789461985","Earth",
"2410627","2020-09-04","08","46","73204.8953647064","32331236.250741355","Earth",
"2410777","2020-11-03","17","24","75799.6360539034","25912137.806160346","Earth",
"2411165","2020-08-20","19","57","59323.3017332443","8023284.081432179","Earth",
"2413260","2020-09-01","17","16","64329.6850241026","52282769.312769145","Earth",
"2413577","2021-08-14","22","29","86590.757278013","46918707.99134955","Earth",
"2413989","2020-04-14","03","16","71379.4110877976","18531591.593396716","Earth",
"2414429","2021-06-08","16","18","53191.0145866835","16137487.10610493","Earth",
"2414960","2020-08-22","14","25","13578.5720199181","58750986.51254894","Earth",
"2414990","2020-09-09","23","39","45732.0254790672","19577885.40920683","Earth",
"2415711","2020-05-27","19","00","73678.7446931293","36817118.82077987","Earth",
"2415713","2021-12-04","21","25","37183.9265955144","11538625.591719909","Earth",
"2415949","2020-04-28","03","57","79002.8430732983","69114627.54357952","Earth",
"2415987","2021-02-06","08","42","74240.1179286574","34242117.761684336","Earth",
"2416002","2020-01-22","04","34","61652.9229495804","30841212.129399046","Earth",
"2416195","2021-10-19","10","03","60264.9618801818","32923673.21192281","Earth",
"2416231","2020-02-02","16","16","11843.9922378786","72189529.10860634","Earth",
"2416591","2020-01-02","01","53","66955.6044836881","30662137.824209563","Earth",
"2416694","2021-01-15","12","36","76898.9069279716","44117268.38560469","Earth",
"2417201","2020-12-18","00","05","65423.4143517824","62748224.455033034","Earth",
"2417210","2020-02-06","01","53","67510.6755045149","46861165.30529213","Earth",
"2417217","2020-12-17","16","34","48450.6492019157","32178696.46382887","Earth",
"2417581","2021-02-15","01","59","103855.7734763634","50424468.89500759","Earth",
"2417655","2021-12-11","17","04","31322.4800277125","44105439.78674229","Earth",
"2417816","2021-04-20","11","50","41425.641970065","43163656.38929501","Earth",
"2417871","2020-01-08","22","21","91877.4284346184","60772903.09311565","Earth",
"2417949","2021-04-21","08","45","77044.0462063909","33402420.743593764","Earth",
"2418198","2021-10-30","18","26","93044.7296468057","74363118.39187123","Earth",
"2418416","2020-09-20","13","25","48031.3124727959","34432995.06954066","Earth",
"2418797","2020-11-03","07","37","52314.4978298762","33869957.066811815","Earth",
"2418846","2020-12-02","23","53","48310.5459318732","72059942.85591753","Earth",
"2418849","2020-12-25","00","04","66580.4889504248","18546295.283803064","Earth",
"2418896","2021-01-29","16","28","47381.7307074908","31319021.428108722","Earth",
"2418900","2021-06-08","17","46","46458.8207688082","37125248.79989264","Earth",
"2419472","2021-09-07","03","57","46374.6400068884","70693517.87106963","Earth",
"2419624","2020-05-25","18","50","47764.2166294669","47152949.53297851","Earth",
"2420262","2021-05-01","05","48","46376.7199445218","34778969.97373094","Earth",
"2420302","2020-07-19","06","09","24278.0750686164","27164813.956183568","Earth",
"2420591","2020-06-28","21","15","74817.6142096123","52576470.936355315","Earth",
"2420738","2020-02-18","01","28","45472.8246355512","41643299.040882364","Earth",
"2422638","2020-12-11","10","37","29873.399136707","68379603.0481037","Earth",
"2422686","2021-11-29","07","53","45599.1206802847","23768169.290109918","Earth",
"2422977","2020-07-16","04","40","18142.1511937432","62073374.17686645","Earth",
"2423321","2020-07-29","00","00","72345.6975892946","67955724.49959882","Earth",
"2424965","2020-02-07","03","12","54083.0949703384","68849527.05804546","Earth",
"2425450","2020-06-08","16","41","29633.4600910225","49133289.23024398","Earth",
"2425755","2021-12-30","02","07","80661.8119919479","52503731.201076075","Earth",
"2427778","2020-01-18","17","05","59997.2775282529","38879527.19145756","Earth",
"2428086","2020-06-30","06","15","66788.6227901676","50415560.53632632","Earth",
"2428694","2020-12-19","01","07","71999.9726916305","65461007.39636662","Earth",
"2431775","2020-07-26","23","20","49655.2215755354","45829373.11804535","Earth",
"2432509","2020-03-04","10","58","65956.196164684","71852825.63712782","Earth",
"2433992","2020-05-21","13","34","95844.9220823999","41373671.36476722","Earth",
"2434188","2021-12-14","21","31","59233.8353124632","72899487.70305473","Earth",
"2434632","2021-11-05","03","48","60507.188639726","56471922.92192523","Earth",
"2435404","2020-12-01","01","49","8963.8716716088","71616265.92690535","Earth",
"2436030","2020-04-18","05","11","47626.422618092","23705603.840607464","Earth",
"2436037","2020-01-31","01","04","111986.4901095403","60622315.31905007","Earth",
"2436116","2021-04-25","04","57","22840.9825589252","31077679.133821487","Earth",
"2436324","2020-04-12","19","25","79448.079590833","46467772.558725186","Earth",
"2436325","2020-04-23","11","23","134487.6214186447","66080625.856693245","Earth",
"2436568","2021-12-26","06","19","90131.4514674281","41034128.86979121","Earth",
"2436775","2020-10-18","09","00","113055.4064634793","51768557.90059898","Earth",
"2437316","2020-01-24","03","28","64385.608837369","14467660.482021337","Earth",
"2437844","2020-06-25","01","34","47133.3470825678","15605788.839875571","Earth",
"2438429","2021-09-09","02","19","37672.5219947644","57396240.07989982","Earth",
"2438452","2020-01-12","11","48","40131.9069563412","63356152.91892383","Earth",
"2438661","2020-01-20","10","28","39987.2327975244","13823192.379348153","Earth",
"2438902","2021-02-20","06","43","31886.2269564708","45991956.99570836","Earth",
"2438908","2020-05-07","12","19","46011.8120804467","3393614.66593531","Earth",
"2438955","2020-06-10","04","53","82331.2636859934","41559003.76773285","Earth",
"2439313","2021-09-16","01","09","69172.4997301932","51314429.495916694","Earth",
"2439437","2021-05-18","00","24","45653.6860267068","73215464.40460454","Earth",
"2439877","2021-12-15","21","44","66062.3947488864","29630192.867617942","Earth",
"2441304","2020-09-19","08","20","13186.4761374941","51785990.79470646","Earth",
"2441823","2021-07-12","09","40","13345.0673513691","57926647.39131001","Earth",
"2441987","2020-06-24","06","44","46392.8488760912","3757776.063503192","Earth",
"2442037","2020-07-27","03","48","70774.6108245718","21552193.260514755","Earth",
"2442742","2021-10-23","01","09","44894.1424302137","55558927.8543448","Earth",
"2443837","2020-10-01","13","57","69564.0976700324","31652540.185331743","Earth",
"2445267","2021-07-26","03","32","18006.5063701782","33775850.25280069","Earth",
"2445305","2021-09-27","16","16","51033.8220864811","35513922.99134446","Earth",
"2445775","2021-07-11","16","16","59208.7571506202","38270176.32109923","Earth",
"2446789","2020-11-11","08","40","29032.4585602646","73058416.53075896","Earth",
"2446924","2021-09-17","02","21","62385.139671831","32011675.88733634","Earth",
"2447221","2020-11-10","17","36","36688.1007601339","35333756.68154312","Earth",
"2448818","2020-03-04","23","52","56280.6632261383","49971764.422691114","Earth",
"2449107","2020-12-20","11","11","60569.7530116363","27155166.67378322","Earth",
"2450259","2020-12-06","09","57","67382.695773207","61392241.91014389","Earth",
"2450263","2021-06-15","10","31","47403.3066753488","7868310.471812877","Earth",
"2452302","2020-08-23","17","19","79982.7069752748","37538890.08191749","Earth",
"2452314","2021-06-27","12","31","51101.5838437703","62013720.57510462","Earth",
"2452807","2021-09-13","12","50","30528.8460779558","68172022.52471063","Earth",
"2453563","2021-09-20","20","35","39856.6704139445","58256287.24032159","Earth",
"2453707","2021-10-17","22","47","61759.1609874587","30778013.85098692","Earth",
"2454094","2020-08-19","20","15","39976.2509467331","24365733.23957244","Earth",
"2454100","2021-11-16","16","58","76125.5146827637","44785299.828299016","Earth",
"2455148","2020-08-22","10","54","71023.4621132368","60807556.452355206","Earth",
"2455176","2020-11-16","16","13","134999.2581780478","57324685.96757948","Earth",
"2456537","2021-02-26","04","06","35035.1529121835","8591518.36617547","Earth",
"2456938","2021-08-20","21","39","57358.1162645525","54025104.51350325","Earth",
"2456946","2020-01-13","20","43","54912.8332835942","36335989.691018514","Earth",
"2457059","2020-03-09","14","57","117609.4806708618","52241449.75276409","Earth",
"2458122","2021-12-29","13","49","91032.8374802491","34157744.05437158","Earth",
"2458375","2021-06-09","08","11","17509.5113520286","54579802.79401448","Earth",
"2458452","2020-03-30","11","31","25663.0251451163","29837959.595479816","Earth",
"2459462","2021-12-30","21","12","55421.1169499941","17472258.40836337","Earth",
"2459872","2020-02-05","21","15","35504.2302200966","39076979.7595342","Earth",
"2462041","2020-10-12","04","46","109089.754227243","45616634.60969254","Earth",
"2462550","2021-03-03","16","32","99260.0670557254","11269128.020872308","Earth",
"2462559","2020-02-14","01","37","53646.5764935425","71096024.0749976","Earth",
"2462959","2021-10-31","10","11","80335.8735159046","63134015.14647934","Earth",
"2465166","2020-09-14","21","36","61899.3176650841","69574191.42231059","Earth",
